Zone#,StopSeq,Period,SignRt,Part,Express or Local,Inbound or Outbound,OnStreet,CrossStreet,Intersection,Direction,,,,,,
50709,53,MID,166,,L,I,REITH RD,LK FENWICK RD S,FS,E,,,,,,
52305,53,MID,131,,L,O,Burien TC AcRd,SW 148th St,FS,S,,,,,,
57463,53,MID,180,,L,I,64TH AVE S,S 228TH ST,FS,N,,,,,,
56162,53,MID,8,,L,I,MARTIN L KING JR WAY,S WEBSTER ST,FS,S,,,,,,
56330,53,MID,106,,L,O,RENTON AVE S,S RYAN ST,FS,S,,,,,,
50010,53,MID,132,,L,O,DES MOINES MEMORI DR,S 128TH ST,FM,S,,,,,,
30550,53,MID,132,,L,I,4TH AVE S,S HANFORD ST,NS,N,,,,,,
31580,53,MID,60,,L,O,SW ROXBURY ST,12TH AVE SW,NS,W,,,,,,
35821,53,MID,48,,L,I,23RD AVE E,E JOHN ST,FS,S,,,,,,
28970,53,MID,25,,L,O,55TH AVE NE,NE 44TH ST,NS,S,,,,,,
34970,53,MID,50,,L,O,S GENESEE ST,48TH AVE S,OP,E,,,,,,
40806,53,MID,122,,L,I,EAST MARGINAL WAY S,DIAGONAL AVE S,FS,N,,,,,,
41930,53,MID,60,,L,I,9TH AVE,JEFFERSON ST,FS,N,,,,,,
45190,53,MID,240,,L,I,SUNSET BLVD NE,EDMONDS AVE NE,NS,W,,,,,,
40882,53,MID,106,,L,I,AIRPT WAY S,S DORIS ST,FS,N,,,,,,
47530,53,MID,166,,L,O,1ST AVE S,NORMANDY PK DR SW,FS,N,,,,,,
480,53,MID,40,,L,I,3RD AVE,MARION ST,NS,S,,,,,,
200,53,MID,121,,L,I,1ST AVE,PINE ST,NS,N,,,,,,
2297,53,MID,8,,L,O,DENNY WAY,6TH AVE N,FS,W,,,,,,
1510,53,MID,7,,L,I,S JACKSON ST,MAYNARD AVE S,FS,W,,,,,,
85630,53,PM,249,,L,I,108th Ave NE,NE 6th St,NS,S,,,,,,
84310,53,PM,240,,L,O,112TH AVE SE,SE 8TH ST,FM,N,,,,,,
62158,53,PM,158,,L,O,SE 263RD ST,144TH AVE SE,NS,W,,,,,,
58320,53,PM,180,,L,O,AUBURN AVE,2ND ST NE,FS,S,,,,,,
59605,53,PM,102,,L,O,SE FAIRWOOD BLVD,154TH PL SE,FS,W,,,,,,
60477,53,PM,161,,L,O,KENT KANGLEY RD,124TH AVE SE,FS,E,,,,,,
62122,53,PM,159,,L,O,176TH AVE SE,SE 261ST ST,FS,S,,,,,,
60148,53,PM,155,,L,O,SE 176TH ST,151ST AVE SE,FS,W,,,,,,
58094,53,PM,155,,L,I,SOUTHCENTER PKWY,S 180TH ST,FM,N,,,,,,
68220,53,PM,221,,L,O,NE 8TH ST,164TH AVE NE,NM,E,,,,,,
69940,53,PM,244,,E,O,NE 155TH ST,81ST AVE NE,FS,W,,,,,,
65039,53,PM,271,,L,O,WEST LK SAMMAMISH PK,192ND AVE SE,NS,E,,,,,,
69910,53,PM,234,,L,O,84TH AVE NE,NE 145TH ST,NS,N,,,,,,
64466,53,PM,269,,L,I,SE 56TH ST,EAST LK SAMMAMISH PK,FS,W,,,,,,
70220,53,PM,238,,L,O,100TH AVE NE,NE 132ND ST,FS,N,,,,,,
68890,53,PM,234,,L,I,LK WASHINGTON BLVD N,NE 52ND ST,NS,S,,,,,,
68427,53,PM,269,,L,O,MICROSOFT WAY,NE 36TH ST,FS,S,,,,,,
68353,53,PM,226,,L,O,116TH AVE NE,NE 12TH ST,FS,S,,,,,,
70315,53,PM,236,,L,O,BRICKYARD RD NE,NE 170TH PL,FS,N,,,,,,
68372,53,PM,249,,L,O,NE 24TH ST,160TH AVE NE,NS,E,,,,,,
68595,53,PM,245,,L,I,145TH PL SE,SE 22ND ST,FS,S,,,,,,
67655,53,PM,271,,L,I,Bellevue TC AcRd,110th Ave NE,FS,W,,,,,,
72080,53,PM,245,,L,O,NE 70TH ST,128TH AVE NE,AT,W,,,,,,
74370,53,PM,236,,L,I,3RD ST,9TH AVE,FS,S,,,,,,
74223,53,PM,238,,L,I,132ND AVE NE,NE 85TH ST,NS,S,,,,,,
74450,53,PM,255,,L,I,South Kirkland P&R A,108th Ave NE,OP,S,,,,,,
73990,53,PM,221,,L,I,166TH AVE NE,NE 91ST ST,FS,N,,,,,,
6880,53,PM,5,,L,O,GREENWOOD AVE N,N 145TH ST,NS,N,,,,,,
5450,53,PM,48,,L,O,N 85TH ST,AURORA AVE N,NS,W,,,,,,
8000,53,PM,7,,L,O,WATERS AVE S,S NORFOLK ST,NS,N,,,,,,
17024,53,PM,40,,L,O,1ST AVE NE,NE 95TH ST,FS,N,,,,,,
25460,53,PM,25,,L,I,LKVIEW BLVD E,E HIGHLAND DR,FS,S,,,,,,
21292,53,PM,128,,L,O,16TH AVE SW,SW ROXBURY ST,FS,N,,,,,,
21090,53,PM,128,,L,I,SW ROXBURY ST,12TH AVE SW,FS,E,,,,,,
21000,53,PM,24,,L,O,WEST VIEWMONT WAY W,W RAYE ST,FS,N,,,,,,
22850,53,PM,50,,L,I,SW ALASKA ST,35TH AVE SW,FS,W,,,,,,
81635,53,PM,889,,L,O,NORTHUP WAY,124TH AVE NE,FS,W,,,,,,
75305,53,PM,243,,L,O,5TH AVE NE,NE 133RD ST P&R,NS,N,,,,,,
81426,53,PM,255,,L,O,124TH AVE NE,NE 157TH ST,FS,N,,,,,,
75720,53,PM,342,,L,O,AURORA AVE N,N 195TH ST,FS,S,,,,,,
77810,53,PM,242,,L,O,5TH AVE NE,NE 163RD ST,FS,N,,,,,,
48905,53,PM,121,,L,O,16TH AVE S,S 245TH PL,FS,N,,,,,,
48920,53,PM,122,,L,O,S 240TH ST,17TH AVE S,FS,E,,,,,,
50010,53,PM,132,,L,O,DES MOINES MEMORI DR,S 128TH ST,FM,S,,,,,,
50709,53,PM,166,,L,I,REITH RD,LK FENWICK RD S,FS,E,,,,,,
54045,53,PM,111,,L,O,169TH AVE SE,SE 138TH ST,FS,S,,,,,,
56162,53,PM,8,,L,I,MARTIN L KING JR WAY,S WEBSTER ST,FS,S,,,,,,
56330,53,PM,106,,L,O,RENTON AVE S,S RYAN ST,FS,S,,,,,,
57463,53,PM,180,,L,I,64TH AVE S,S 228TH ST,FS,N,,,,,,
52305,53,PM,131,,L,O,Burien TC AcRd,SW 148th St,FS,S,,,,,,
34970,53,PM,50,,L,O,S GENESEE ST,48TH AVE S,OP,E,,,,,,
28970,53,PM,25,,L,O,55TH AVE NE,NE 44TH ST,NS,S,,,,,,
33130,53,PM,37,,L,O,48TH AVE SW,SW RAYMOND ST,NS,N,,,,,,
30550,53,PM,132,,L,I,4TH AVE S,S HANFORD ST,NS,N,,,,,,
35821,53,PM,48,,L,I,23RD AVE E,E JOHN ST,FS,S,,,,,,
31580,53,PM,60,,L,O,SW ROXBURY ST,12TH AVE SW,NS,W,,,,,,
40882,53,PM,106,,L,I,AIRPT WAY S,S DORIS ST,FS,N,,,,,,
45190,53,PM,240,,L,I,SUNSET BLVD NE,EDMONDS AVE NE,NS,W,,,,,,
47530,53,PM,166,,L,O,1ST AVE S,NORMANDY PK DR SW,FS,N,,,,,,
41930,53,PM,60,,L,I,9TH AVE,JEFFERSON ST,FS,N,,,,,,
1510,53,PM,7,,L,I,S JACKSON ST,MAYNARD AVE S,FS,W,,,,,,
480,53,PM,40,,L,I,3RD AVE,MARION ST,NS,S,,,,,,
200,53,PM,121,,L,I,1ST AVE,PINE ST,NS,N,,,,,,
2297,53,PM,8,,L,O,DENNY WAY,6TH AVE N,FS,W,,,,,,
84310,53,XEV,240,,L,O,112TH AVE SE,SE 8TH ST,FM,N,,,,,,
85630,53,XEV,249,,L,I,108th Ave NE,NE 6th St,NS,S,,,,,,
58320,53,XEV,180,,L,O,AUBURN AVE,2ND ST NE,FS,S,,,,,,
58094,53,XEV,155,,L,I,SOUTHCENTER PKWY,S 180TH ST,FM,N,,,,,,
60148,53,XEV,155,,L,O,SE 176TH ST,151ST AVE SE,FS,W,,,,,,
62122,53,XEV,159,,L,O,176TH AVE SE,SE 261ST ST,FS,S,,,,,,
60477,53,XEV,161,,L,O,KENT KANGLEY RD,124TH AVE SE,FS,E,,,,,,
59605,53,XEV,102,,L,O,SE FAIRWOOD BLVD,154TH PL SE,FS,W,,,,,,
62158,53,XEV,158,,L,O,SE 263RD ST,144TH AVE SE,NS,W,,,,,,
67655,53,XEV,271,,L,I,Bellevue TC AcRd,110th Ave NE,FS,W,,,,,,
68372,53,XEV,249,,L,O,NE 24TH ST,160TH AVE NE,NS,E,,,,,,
68890,53,XEV,234,,L,I,LK WASHINGTON BLVD N,NE 52ND ST,NS,S,,,,,,
64466,53,XEV,269,,L,I,SE 56TH ST,EAST LK SAMMAMISH PK,FS,W,,,,,,
70220,53,XEV,238,,L,O,100TH AVE NE,NE 132ND ST,FS,N,,,,,,
69910,53,XEV,234,,L,O,84TH AVE NE,NE 145TH ST,NS,N,,,,,,
65039,53,XEV,271,,L,O,WEST LK SAMMAMISH PK,192ND AVE SE,NS,E,,,,,,
69940,53,XEV,244,,E,O,NE 155TH ST,81ST AVE NE,FS,W,,,,,,
68595,53,XEV,245,,L,I,145TH PL SE,SE 22ND ST,FS,S,,,,,,
68220,53,XEV,221,,L,O,NE 8TH ST,164TH AVE NE,NM,E,,,,,,
68427,53,XEV,269,,L,O,MICROSOFT WAY,NE 36TH ST,FS,S,,,,,,
68353,53,XEV,226,,L,O,116TH AVE NE,NE 12TH ST,FS,S,,,,,,
70315,53,XEV,236,,L,O,BRICKYARD RD NE,NE 170TH PL,FS,N,,,,,,
73990,53,XEV,221,,L,I,166TH AVE NE,NE 91ST ST,FS,N,,,,,,
74370,53,XEV,236,,L,I,3RD ST,9TH AVE,FS,S,,,,,,
74450,53,XEV,255,,L,I,South Kirkland P&R A,108th Ave NE,OP,S,,,,,,
74223,53,XEV,238,,L,I,132ND AVE NE,NE 85TH ST,NS,S,,,,,,
72080,53,XEV,245,,L,O,NE 70TH ST,128TH AVE NE,AT,W,,,,,,
5450,53,XEV,48,,L,O,N 85TH ST,AURORA AVE N,NS,W,,,,,,
6880,53,XEV,5,,L,O,GREENWOOD AVE N,N 145TH ST,NS,N,,,,,,
8000,53,XEV,7,,L,O,WATERS AVE S,S NORFOLK ST,NS,N,,,,,,
9310,53,XEV,71,,L,I,EASTLAKE AVE E,HARRISON ST,FS,S,,,,,,
17024,53,XEV,40,,L,O,1ST AVE NE,NE 95TH ST,FS,N,,,,,,
21292,53,XEV,128,,L,O,16TH AVE SW,SW ROXBURY ST,FS,N,,,,,,
21090,53,XEV,128,,L,I,SW ROXBURY ST,12TH AVE SW,FS,E,,,,,,
21000,53,XEV,24,,L,O,WEST VIEWMONT WAY W,W RAYE ST,FS,N,,,,,,
25460,53,XEV,25,,L,I,LKVIEW BLVD E,E HIGHLAND DR,FS,S,,,,,,
22850,53,XEV,50,,L,I,SW ALASKA ST,35TH AVE SW,FS,W,,,,,,
75720,53,XEV,342,,L,O,AURORA AVE N,N 195TH ST,FS,S,,,,,,
77810,53,XEV,242,,L,O,5TH AVE NE,NE 163RD ST,FS,N,,,,,,
81426,53,XEV,255,,L,O,124TH AVE NE,NE 157TH ST,FS,N,,,,,,
56162,53,XEV,8,,L,I,MARTIN L KING JR WAY,S WEBSTER ST,FS,S,,,,,,
57463,53,XEV,180,,L,I,64TH AVE S,S 228TH ST,FS,N,,,,,,
48920,53,XEV,122,,L,O,S 240TH ST,17TH AVE S,FS,E,,,,,,
48905,53,XEV,121,,L,O,16TH AVE S,S 245TH PL,FS,N,,,,,,
56330,53,XEV,106,,L,O,RENTON AVE S,S RYAN ST,FS,S,,,,,,
54045,53,XEV,111,,L,O,169TH AVE SE,SE 138TH ST,FS,S,,,,,,
52305,53,XEV,131,,L,O,Burien TC AcRd,SW 148th St,FS,S,,,,,,
50709,53,XEV,166,,L,I,REITH RD,LK FENWICK RD S,FS,E,,,,,,
50010,53,XEV,132,,L,O,DES MOINES MEMORI DR,S 128TH ST,FM,S,,,,,,
28970,53,XEV,25,,L,O,55TH AVE NE,NE 44TH ST,NS,S,,,,,,
35821,53,XEV,48,,L,I,23RD AVE E,E JOHN ST,FS,S,,,,,,
34970,53,XEV,50,,L,O,S GENESEE ST,48TH AVE S,OP,E,,,,,,
33130,53,XEV,37,,L,O,48TH AVE SW,SW RAYMOND ST,NS,N,,,,,,
37560,53,XEV,71,,L,O,NE 75TH ST,50TH AVE NE,FS,W,,,,,,
31580,53,XEV,60,,L,O,SW ROXBURY ST,12TH AVE SW,NS,W,,,,,,
30550,53,XEV,132,,L,I,4TH AVE S,S HANFORD ST,NS,N,,,,,,
47530,53,XEV,166,,L,O,1ST AVE S,NORMANDY PK DR SW,FS,N,,,,,,
38650,53,XEV,72,,L,O,LK CITY WAY NE,NE 120TH ST,FS,N,,,,,,
40882,53,XEV,106,,L,I,AIRPT WAY S,S DORIS ST,FS,N,,,,,,
41930,53,XEV,60,,L,I,9TH AVE,JEFFERSON ST,FS,N,,,,,,
45190,53,XEV,240,,L,I,SUNSET BLVD NE,EDMONDS AVE NE,NS,W,,,,,,
39360,53,XEV,73,,L,O,20TH AVE NE,NE 143RD ST,FS,S,,,,,,
200,53,XEV,121,,L,I,1ST AVE,PINE ST,NS,N,,,,,,
480,53,XEV,40,,L,I,3RD AVE,MARION ST,NS,S,,,,,,
2297,53,XEV,8,,L,O,DENNY WAY,6TH AVE N,FS,W,,,,,,
1510,53,XEV,7,,L,I,S JACKSON ST,MAYNARD AVE S,FS,W,,,,,,
84310,53,XNT,240,,L,O,112TH AVE SE,SE 8TH ST,FM,N,,,,,,
99271,53,XNT,83,,L,I,SODO BUSWAY,S ROYAL BROUGHAM WAY,FS,S,,,,,,
58320,53,XNT,180,,L,O,AUBURN AVE,2ND ST NE,FS,S,,,,,,
70315,53,XNT,236,,L,O,BRICKYARD RD NE,NE 170TH PL,FS,N,,,,,,
68595,53,XNT,245,,L,I,145TH PL SE,SE 22ND ST,FS,S,,,,,,
67655,53,XNT,271,,L,I,Bellevue TC AcRd,110th Ave NE,FS,W,,,,,,
68353,53,XNT,226,,L,O,116TH AVE NE,NE 12TH ST,FS,S,,,,,,
65039,53,XNT,271,,L,O,WEST LK SAMMAMISH PK,192ND AVE SE,NS,E,,,,,,
68220,53,XNT,221,,L,O,NE 8TH ST,164TH AVE NE,NM,E,,,,,,
69910,53,XNT,234,,L,O,84TH AVE NE,NE 145TH ST,NS,N,,,,,,
72080,53,XNT,245,,L,O,NE 70TH ST,128TH AVE NE,AT,W,,,,,,
74223,53,XNT,238,,L,I,132ND AVE NE,NE 85TH ST,NS,S,,,,,,
74450,53,XNT,255,,L,I,South Kirkland P&R A,108th Ave NE,OP,S,,,,,,
73990,53,XNT,221,,L,I,166TH AVE NE,NE 91ST ST,FS,N,,,,,,
9310,53,XNT,71,,L,I,EASTLAKE AVE E,HARRISON ST,FS,S,,,,,,
5450,53,XNT,48,,L,O,N 85TH ST,AURORA AVE N,NS,W,,,,,,
6880,53,XNT,5,,L,O,GREENWOOD AVE N,N 145TH ST,NS,N,,,,,,
8000,53,XNT,7,,L,O,WATERS AVE S,S NORFOLK ST,NS,N,,,,,,
17024,53,XNT,40,,L,O,1ST AVE NE,NE 95TH ST,FS,N,,,,,,
21090,53,XNT,128,,L,I,SW ROXBURY ST,12TH AVE SW,FS,E,,,,,,
21292,53,XNT,128,,L,O,16TH AVE SW,SW ROXBURY ST,FS,N,,,,,,
22850,53,XNT,50,,L,I,SW ALASKA ST,35TH AVE SW,FS,W,,,,,,
81426,53,XNT,255,,L,O,124TH AVE NE,NE 157TH ST,FS,N,,,,,,
52305,53,XNT,131,,L,O,Burien TC AcRd,SW 148th St,FS,S,,,,,,
57463,53,XNT,180,,L,I,64TH AVE S,S 228TH ST,FS,N,,,,,,
50010,53,XNT,132,,L,O,DES MOINES MEMORI DR,S 128TH ST,FM,S,,,,,,
50709,53,XNT,166,,L,I,REITH RD,LK FENWICK RD S,FS,E,,,,,,
56330,53,XNT,106,,L,O,RENTON AVE S,S RYAN ST,FS,S,,,,,,
56162,53,XNT,8,,L,I,MARTIN L KING JR WAY,S WEBSTER ST,FS,S,,,,,,
37560,53,XNT,71,,L,O,NE 75TH ST,50TH AVE NE,FS,W,,,,,,
30550,53,XNT,132,,L,I,4TH AVE S,S HANFORD ST,NS,N,,,,,,
34970,53,XNT,50,,L,O,S GENESEE ST,48TH AVE S,OP,E,,,,,,
31580,53,XNT,60,,L,O,SW ROXBURY ST,12TH AVE SW,NS,W,,,,,,
35821,53,XNT,48,,L,I,23RD AVE E,E JOHN ST,FS,S,,,,,,
41930,53,XNT,60,,L,I,9TH AVE,JEFFERSON ST,FS,N,,,,,,
40882,53,XNT,106,,L,I,AIRPT WAY S,S DORIS ST,FS,N,,,,,,
47530,53,XNT,166,,L,O,1ST AVE S,NORMANDY PK DR SW,FS,N,,,,,,
38650,53,XNT,72,,L,O,LK CITY WAY NE,NE 120TH ST,FS,N,,,,,,
45190,53,XNT,240,,L,I,SUNSET BLVD NE,EDMONDS AVE NE,NS,W,,,,,,
39360,53,XNT,73,,L,O,20TH AVE NE,NE 143RD ST,FS,S,,,,,,
361,53,XNT,72,,L,I,2ND AVE,JAMES ST,NS,S,,,,,,
420,53,XNT,24,,L,I,3RD AVE,VIRGINIA ST,NS,S,,,,,,
340,53,XNT,73,,L,I,2ND AVE,MARION ST,NS,S,,,,,,
1510,53,XNT,7,,L,I,S JACKSON ST,MAYNARD AVE S,FS,W,,,,,,
2297,53,XNT,8,,L,O,DENNY WAY,6TH AVE N,FS,W,,,,,,
480,53,XNT,40,,L,I,3RD AVE,MARION ST,NS,S,,,,,,
682,53,XNT,82,,L,I,4TH AVE,UNIVERSITY ST,FS,N,,,,,,
99252,54,AAM,102,,L,I,SODO BUSWAY,S SPOKANE ST,FS,N,,,,,,
58785,54,AAM,166,,L,I,W MEEKER ST,FRAGER RD,NS,E,,,,,,
58781,54,AAM,159,,L,I,W MEEKER ST,FRAGER RD,NS,W,,,,,,
68230,54,AAM,221,,L,O,NE 8TH ST,164TH AVE NE,NM,E,,,,,,
69920,54,AAM,234,,L,O,84TH AVE NE,NE 150TH ST,FS,N,,,,,,
67610,54,AAM,271,,L,I,NE 8TH ST,108TH AVE NE,FS,W,,,,,,
21104,54,AAM,128,,L,I,8TH AVE SW,SW 99TH ST,NS,S,,,,,,
74460,54,AAM,255,,L,I,108TH AVE NE,NORTHUP WAY,NS,S,,,,,,
74380,54,AAM,236,,L,I,3RD ST,7TH AVE,FS,S,,,,,,
74233,54,AAM,238,,L,I,132ND AVE NE,NE 85TH ST,FS,S,,,,,,
76720,54,AAM,72,,L,O,LK CITY WAY NE,NE 125TH ST,FS,N,,,,,,
75430,54,AAM,5,,L,O,DAYTON AVE N,N 150TH ST,FS,N,,,,,,
56340,54,AAM,106,,L,O,RENTON AVE S,S PRENTICE ST,FS,S,,,,,,
56164,54,AAM,8,,L,I,MARTIN L KING JR WAY,S KENYON ST,FS,S,,,,,,
56670,54,AAM,111,,L,I,EDMONDS AVE NE,NE 20TH ST,AT,N,,,,,,
57464,54,AAM,180,,L,I,64TH AVE S,S 226TH ST,FS,N,,,,,,
35830,54,AAM,48,,L,I,23RD AVE,E MADISON ST,FS,S,,,,,,
30560,54,AAM,132,,L,I,4TH AVE S,S FOREST ST,NS,N,,,,,,
50760,54,AAM,158,,L,I,W MEEKER ST,RUSSELL RD,FS,W,,,,,,
32364,54,AAM,50,,L,I,SW ALASKA ST,38TH AVE SW,FS,W,,,,,,
41940,54,AAM,60,,L,I,9TH AVE,JAMES ST,FM,N,,,,,,
40885,54,AAM,106,,L,I,AIRPT WAY S,CORSON AVE S,FS,N,,,,,,
45191,54,AAM,240,,L,I,PARK AVE N,LOGAN AVE N,FS,S,,,,,,
47540,54,AAM,166,,L,O,1ST AVE S,S 186TH ST,FS,N,,,,,,
500,54,AAM,40,,L,I,3RD AVE,JAMES ST,FS,S,,,,,,
82790,54,AM,240,,L,O,112TH AVE SE,SE 4TH ST,FS,N,,,,,,
85489,54,AM,249,,L,I,108TH AVE NE,NE 2ND ST,NS,S,,,,,,
99252,54,AM,102,,L,I,SODO BUSWAY,S SPOKANE ST,FS,N,,,,,,
58095,54,AM,155,,L,I,SOUTHCENTER PKWY,17500 BLOCK,FS,N,,,,,,
57774,54,AM,180,,L,O,Auburn Sounder Stati,2nd St SW,NS,S,,,,,,
58785,54,AM,166,,L,I,W MEEKER ST,FRAGER RD,NS,E,,,,,,
58781,54,AM,159,,L,I,W MEEKER ST,FRAGER RD,NS,W,,,,,,
68230,54,AM,221,,L,O,NE 8TH ST,164TH AVE NE,NM,E,,,,,,
67610,54,AM,271,,L,I,NE 8TH ST,108TH AVE NE,FS,W,,,,,,
67598,54,AM,226,,L,O,NE 10TH ST,112TH AVE NE,FS,W,,,,,,
68423,54,AM,269,,L,O,MICROSOFT WAY,MICROSOFT ACS,FS,S,,,,,,
64468,54,AM,269,,L,I,NW SAMMAMISH RD,11TH AVE NW,NS,W,,,,,,
66700,54,AM,249,,L,O,NE 24TH ST,162ND AVE NE,FS,E,,,,,,
65042,54,AM,271,,L,O,WEST LK SAMMAMISH PK,193RD PL SE,FS,E,,,,,,
68900,54,AM,234,,L,I,LK WASHINGTON BLVD N,NE 52ND ST,FM,S,,,,,,
70230,54,AM,238,,L,O,JUANITA WOODINVIL WA,NE 136TH PL,FS,N,,,,,,
70314,54,AM,236,,L,O,BRICKYARD RD NE,WOODCREST DR NE,NS,N,,,,,,
69920,54,AM,234,,L,O,84TH AVE NE,NE 150TH ST,FS,N,,,,,,
74233,54,AM,238,,L,I,132ND AVE NE,NE 85TH ST,FS,S,,,,,,
74019,54,AM,244,,E,I,WILLOWS RD NE,NE 91ST ST,NS,S,,,,,,
72090,54,AM,245,,L,O,NE 70TH ST,126TH AVE NE,FS,W,,,,,,
74380,54,AM,236,,L,I,3RD ST,7TH AVE,FS,S,,,,,,
74460,54,AM,255,,L,I,108TH AVE NE,NORTHUP WAY,NS,S,,,,,,
5470,54,AM,48,,L,O,N 85TH ST,FREMONT AVE N,FS,W,,,,,,
8010,54,AM,7,,L,O,WATERS AVE S,S PILGRIM ST,FS,N,,,,,,
25470,54,AM,25,,L,I,LKVIEW BLVD E,BELMONT AVE E,NS,S,,,,,,
21010,54,AM,24,,L,O,WEST VIEWMONT WAY W,W ARMOUR ST,NS,N,,,,,,
21295,54,AM,128,,L,O,16TH AVE SW,SW BARTON ST,FS,N,,,,,,
21104,54,AM,128,,L,I,8TH AVE SW,SW 99TH ST,NS,S,,,,,,
75430,54,AM,5,,L,O,DAYTON AVE N,N 150TH ST,FS,N,,,,,,
76720,54,AM,72,,L,O,LK CITY WAY NE,NE 125TH ST,FS,N,,,,,,
81428,54,AM,255,,L,O,NE 160TH ST,124TH AVE NE,FS,W,,,,,,
50760,54,AM,158,,L,I,W MEEKER ST,RUSSELL RD,FS,W,,,,,,
50020,54,AM,132,,L,O,DES MOINES MEMORI DR,S 132ND ST,FS,S,,,,,,
56670,54,AM,111,,L,I,EDMONDS AVE NE,NE 20TH ST,AT,N,,,,,,
57464,54,AM,180,,L,I,64TH AVE S,S 226TH ST,FS,N,,,,,,
56164,54,AM,8,,L,I,MARTIN L KING JR WAY,S KENYON ST,FS,S,,,,,,
56340,54,AM,106,,L,O,RENTON AVE S,S PRENTICE ST,FS,S,,,,,,
35830,54,AM,48,,L,I,23RD AVE,E MADISON ST,FS,S,,,,,,
35324,54,AM,40,,L,O,Northgate TC AcRd,NE 103rd St,NS,N,,,,,,
32438,54,AM,37,,E,I,HARBOR AVE SW,2100 BLOCK,FM,S,,,,,,
32364,54,AM,50,,L,I,SW ALASKA ST,38TH AVE SW,FS,W,,,,,,
34980,54,AM,50,,L,O,50TH AVE S,S GENESEE ST,FS,S,,,,,,
30560,54,AM,132,,L,I,4TH AVE S,S FOREST ST,NS,N,,,,,,
37570,54,AM,71,,L,O,NE 75TH ST,48TH AVE NE,FS,W,,,,,,
31590,54,AM,60,,L,O,SW ROXBURY ST,15TH AVE SW,NS,W,,,,,,
39370,54,AM,73,,L,O,20TH AVE NE,NE 140TH ST,FS,S,,,,,,
45191,54,AM,240,,L,I,PARK AVE N,LOGAN AVE N,FS,S,,,,,,
47540,54,AM,166,,L,O,1ST AVE S,S 186TH ST,FS,N,,,,,,
40885,54,AM,106,,L,I,AIRPT WAY S,CORSON AVE S,FS,N,,,,,,
40807,54,AM,122,,L,I,EAST MARGINAL WAY S,S IDAHO ST,FS,N,,,,,,
41940,54,AM,60,,L,I,9TH AVE,JAMES ST,FM,N,,,,,,
1530,54,AM,7,,L,I,S JACKSON ST,5TH AVE S,FS,W,,,,,,
675,54,AM,161,,L,I,SENECA ST,5TH AVE,NS,W,,,,,,
2300,54,AM,8,,L,O,DENNY WAY,5TH AVE N,FS,W,,,,,,
500,54,AM,40,,L,I,3RD AVE,JAMES ST,FS,S,,,,,,
300,54,AM,121,,L,I,2ND AVE,PIKE ST,FS,S,,,,,,
82790,54,MID,240,,L,O,112TH AVE SE,SE 4TH ST,FS,N,,,,,,
85489,54,MID,249,,L,I,108TH AVE NE,NE 2ND ST,NS,S,,,,,,
60146,54,MID,155,,L,O,SE 176TH ST,147TH AVE SE,FS,W,,,,,,
58095,54,MID,155,,L,I,SOUTHCENTER PKWY,17500 BLOCK,FS,N,,,,,,
57774,54,MID,180,,L,O,Auburn Sounder Stati,2nd St SW,NS,S,,,,,,
58785,54,MID,166,,L,I,W MEEKER ST,FRAGER RD,NS,E,,,,,,
66700,54,MID,249,,L,O,NE 24TH ST,162ND AVE NE,FS,E,,,,,,
65042,54,MID,271,,L,O,WEST LK SAMMAMISH PK,193RD PL SE,FS,E,,,,,,
69920,54,MID,234,,L,O,84TH AVE NE,NE 150TH ST,FS,N,,,,,,
67598,54,MID,226,,L,O,NE 10TH ST,112TH AVE NE,FS,W,,,,,,
67610,54,MID,271,,L,I,NE 8TH ST,108TH AVE NE,FS,W,,,,,,
70314,54,MID,236,,L,O,BRICKYARD RD NE,WOODCREST DR NE,NS,N,,,,,,
64468,54,MID,269,,L,I,NW SAMMAMISH RD,11TH AVE NW,NS,W,,,,,,
70230,54,MID,238,,L,O,JUANITA WOODINVIL WA,NE 136TH PL,FS,N,,,,,,
68423,54,MID,269,,L,O,MICROSOFT WAY,MICROSOFT ACS,FS,S,,,,,,
68900,54,MID,234,,L,I,LK WASHINGTON BLVD N,NE 52ND ST,FM,S,,,,,,
68230,54,MID,221,,L,O,NE 8TH ST,164TH AVE NE,NM,E,,,,,,
72090,54,MID,245,,L,O,NE 70TH ST,126TH AVE NE,FS,W,,,,,,
74460,54,MID,255,,L,I,108TH AVE NE,NORTHUP WAY,NS,S,,,,,,
74233,54,MID,238,,L,I,132ND AVE NE,NE 85TH ST,FS,S,,,,,,
74380,54,MID,236,,L,I,3RD ST,7TH AVE,FS,S,,,,,,
74019,54,MID,244,,E,I,WILLOWS RD NE,NE 91ST ST,NS,S,,,,,,
74000,54,MID,221,,L,I,166TH AVE NE,NE 95TH ST,FS,N,,,,,,
8010,54,MID,7,,L,O,WATERS AVE S,S PILGRIM ST,FS,N,,,,,,
5470,54,MID,48,,L,O,N 85TH ST,FREMONT AVE N,FS,W,,,,,,
21010,54,MID,24,,L,O,WEST VIEWMONT WAY W,W ARMOUR ST,NS,N,,,,,,
21104,54,MID,128,,L,I,8TH AVE SW,SW 99TH ST,NS,S,,,,,,
21295,54,MID,128,,L,O,16TH AVE SW,SW BARTON ST,FS,N,,,,,,
25470,54,MID,25,,L,I,LKVIEW BLVD E,BELMONT AVE E,NS,S,,,,,,
75430,54,MID,5,,L,O,DAYTON AVE N,N 150TH ST,FS,N,,,,,,
