Zone#,Period,InOut,Rte,Express or Local,OnsObs,OffsObs,Dir,OnStreet,Inter,CrossStreet
80590,AM,I,166,L,0,5,E,W JAMES ST,NS,4TH AVE N
80590,AM,O,150,L,0,10,E,W JAMES ST,NS,4TH AVE N
80590,AM,O,180,L,0,3,E,W JAMES ST,NS,4TH AVE N
80590,MID,I,166,L,0,12,E,W JAMES ST,NS,4TH AVE N
80590,MID,O,150,L,0,23,E,W JAMES ST,NS,4TH AVE N
80590,MID,O,180,L,1,9,E,W JAMES ST,NS,4TH AVE N
80590,PM,I,166,L,0,2,E,W JAMES ST,NS,4TH AVE N
80590,PM,O,150,L,0,9,E,W JAMES ST,NS,4TH AVE N
80590,PM,O,158,L,0,0,E,W JAMES ST,NS,4TH AVE N
80590,PM,O,159,L,0,0,E,W JAMES ST,NS,4TH AVE N
80590,PM,O,180,L,0,3,E,W JAMES ST,NS,4TH AVE N
80590,XEV,I,166,L,0,2,E,W JAMES ST,NS,4TH AVE N
80590,XEV,O,150,L,0,6,E,W JAMES ST,NS,4TH AVE N
80590,XEV,O,158,L,0,0,E,W JAMES ST,NS,4TH AVE N
80590,XEV,O,159,L,0,0,E,W JAMES ST,NS,4TH AVE N
80590,XEV,O,180,L,0,1,E,W JAMES ST,NS,4TH AVE N
80590,XNT,I,166,L,0,1,E,W JAMES ST,NS,4TH AVE N
80590,XNT,O,150,L,0,2,E,W JAMES ST,NS,4TH AVE N
80590,XNT,O,180,L,0,2,E,W JAMES ST,NS,4TH AVE N
80600,AAM,I,166,L,0,0,E,W JAMES ST,NS,1ST AVE N
80600,AAM,O,180,L,0,0,E,W JAMES ST,NS,1ST AVE N
80600,AM,I,166,L,0,3,E,W JAMES ST,NS,1ST AVE N
80600,AM,O,150,L,0,5,E,W JAMES ST,NS,1ST AVE N
80600,AM,O,180,L,0,1,E,W JAMES ST,NS,1ST AVE N
80600,MID,I,166,L,0,14,E,W JAMES ST,NS,1ST AVE N
80600,MID,O,150,L,0,33,E,W JAMES ST,NS,1ST AVE N
80600,MID,O,180,L,2,8,E,W JAMES ST,NS,1ST AVE N
80600,PM,I,166,L,0,7,E,W JAMES ST,NS,1ST AVE N
80600,PM,O,150,L,0,38,E,W JAMES ST,NS,1ST AVE N
80600,PM,O,158,L,0,5,E,W JAMES ST,NS,1ST AVE N
80600,PM,O,159,L,0,2,E,W JAMES ST,NS,1ST AVE N
80600,PM,O,180,L,2,4,E,W JAMES ST,NS,1ST AVE N
80600,XEV,I,166,L,0,3,E,W JAMES ST,NS,1ST AVE N
80600,XEV,O,150,L,0,19,E,W JAMES ST,NS,1ST AVE N
80600,XEV,O,158,L,0,1,E,W JAMES ST,NS,1ST AVE N
80600,XEV,O,159,L,0,2,E,W JAMES ST,NS,1ST AVE N
80600,XEV,O,180,L,1,2,E,W JAMES ST,NS,1ST AVE N
80600,XNT,I,166,L,0,3,E,W JAMES ST,NS,1ST AVE N
80600,XNT,O,150,L,0,13,E,W JAMES ST,NS,1ST AVE N
80600,XNT,O,180,L,0,2,E,W JAMES ST,NS,1ST AVE N
80610,AAM,I,180,L,0,0,N,CENTRAL AVE N,FS,E MEEKER ST
80610,AM,I,180,L,0,9,N,CENTRAL AVE N,FS,E MEEKER ST
80610,MID,I,180,L,2,36,N,CENTRAL AVE N,FS,E MEEKER ST
80610,PM,I,180,L,1,11,N,CENTRAL AVE N,FS,E MEEKER ST
80610,XEV,I,180,L,1,8,N,CENTRAL AVE N,FS,E MEEKER ST
80610,XNT,I,180,L,0,2,N,CENTRAL AVE N,FS,E MEEKER ST
80620,AM,I,153,L,3,0,N,CENTRAL AVE N,FS,E JAMES ST
80620,MID,I,153,L,1,0,N,CENTRAL AVE N,FS,E JAMES ST
80620,PM,I,153,L,3,0,N,CENTRAL AVE N,FS,E JAMES ST
80620,XEV,I,153,L,0,0,N,CENTRAL AVE N,FS,E JAMES ST
80630,AM,I,153,L,1,0,N,CENTRAL AVE N,FM,E GEORGE ST
80630,MID,I,153,L,0,0,N,CENTRAL AVE N,FM,E GEORGE ST
80630,PM,I,153,L,0,1,N,CENTRAL AVE N,FM,E GEORGE ST
80630,XEV,I,153,L,0,0,N,CENTRAL AVE N,FM,E GEORGE ST
80640,AM,I,153,L,6,2,N,CENTRAL AVE N,NS,S 228TH ST
80640,MID,I,153,L,0,1,N,CENTRAL AVE N,NS,S 228TH ST
80640,PM,I,153,L,2,6,N,CENTRAL AVE N,NS,S 228TH ST
80640,XEV,I,153,L,0,2,N,CENTRAL AVE N,NS,S 228TH ST
80642,AM,I,153,L,0,6,N,84TH AVE S,FS,S 224TH ST
80642,MID,I,153,L,0,1,N,84TH AVE S,FS,S 224TH ST
80642,PM,I,153,L,1,1,N,84TH AVE S,FS,S 224TH ST
80642,XEV,I,153,L,0,0,N,84TH AVE S,FS,S 224TH ST
80650,AAM,I,140,L,0,0,W,SW GRADY WAY,FS,RAINIER AVE S
80650,AM,I,140,L,1,3,W,SW GRADY WAY,FS,RAINIER AVE S
80650,AM,O,153,L,0,0,W,SW GRADY WAY,FS,RAINIER AVE S
80650,MID,I,140,L,17,10,W,SW GRADY WAY,FS,RAINIER AVE S
80650,MID,O,153,L,0,0,W,SW GRADY WAY,FS,RAINIER AVE S
80650,PM,I,140,L,15,4,W,SW GRADY WAY,FS,RAINIER AVE S
80650,PM,O,153,L,1,1,W,SW GRADY WAY,FS,RAINIER AVE S
80650,XEV,I,140,L,6,1,W,SW GRADY WAY,FS,RAINIER AVE S
80650,XNT,I,140,L,1,1,W,SW GRADY WAY,FS,RAINIER AVE S
80650,XNT,I,280,L,0,0,W,SW GRADY WAY,FS,RAINIER AVE S
80663,AAM,I,161,L,0,0,N,LIND AVE SW,NS,SW 27TH ST
80663,AM,I,153,L,1,0,N,LIND AVE SW,NS,SW 27TH ST
80663,AM,I,161,L,0,1,N,LIND AVE SW,NS,SW 27TH ST
80663,PM,I,153,L,1,0,N,LIND AVE SW,NS,SW 27TH ST
80663,XEV,I,153,L,0,0,N,LIND AVE SW,NS,SW 27TH ST
80665,AAM,I,161,L,0,0,N,LIND AVE SW,NM,SW 29TH ST
80665,AM,I,153,L,0,3,N,LIND AVE SW,NM,SW 29TH ST
80665,AM,I,161,L,0,0,N,LIND AVE SW,NM,SW 29TH ST
80665,PM,I,153,L,3,0,N,LIND AVE SW,NM,SW 29TH ST
80665,XEV,I,153,L,0,0,N,LIND AVE SW,NM,SW 29TH ST
80666,AAM,I,161,L,0,0,N,LIND AVE SW,FS,SW 41ST ST
80666,AM,I,153,L,2,3,N,LIND AVE SW,FS,SW 41ST ST
80666,AM,I,161,L,0,1,N,LIND AVE SW,FS,SW 41ST ST
80666,PM,I,153,L,6,0,N,LIND AVE SW,FS,SW 41ST ST
80666,XEV,I,153,L,0,0,N,LIND AVE SW,FS,SW 41ST ST
80667,AAM,I,161,L,0,1,N,LIND AVE SW,FS,SW 34TH ST
80667,AM,I,153,L,1,7,N,LIND AVE SW,FS,SW 34TH ST
80667,AM,I,161,L,0,2,N,LIND AVE SW,FS,SW 34TH ST
80667,PM,I,153,L,6,1,N,LIND AVE SW,FS,SW 34TH ST
80667,XEV,I,153,L,0,0,N,LIND AVE SW,FS,SW 34TH ST
80668,AAM,I,161,L,0,1,N,LIND AVE SW,NS,SW 16TH ST
80668,AM,I,153,L,0,4,N,LIND AVE SW,NS,SW 16TH ST
80668,AM,I,161,L,0,3,N,LIND AVE SW,NS,SW 16TH ST
80668,PM,I,153,L,4,1,N,LIND AVE SW,NS,SW 16TH ST
80668,XEV,I,153,L,0,0,N,LIND AVE SW,NS,SW 16TH ST
80669,AM,O,153,L,0,6,S,LIND AVE SW,FS,SW 34TH ST
80669,MID,O,153,L,1,0,S,LIND AVE SW,FS,SW 34TH ST
80669,PM,O,153,L,6,1,S,LIND AVE SW,FS,SW 34TH ST
80669,PM,O,161,L,2,0,S,LIND AVE SW,FS,SW 34TH ST
80669,XEV,O,153,L,0,0,S,LIND AVE SW,FS,SW 34TH ST
80669,XEV,O,161,L,0,0,S,LIND AVE SW,FS,SW 34TH ST
80671,AM,O,110,L,0,0,W,SW 16TH ST,FS,RAYMOND AVE SW
80671,PM,O,110,L,8,0,W,SW 16TH ST,FS,RAYMOND AVE SW
80674,AM,O,110,L,0,2,W,SW 16TH ST,NM,OAKESDALE AVE SW
80674,PM,O,110,L,2,0,W,SW 16TH ST,NM,OAKESDALE AVE SW
80680,AAM,I,150,L,0,0,N,INTERURBAN AVE S,FS,FT DENT WAY
80680,AAM,I,154,L,0,0,N,INTERURBAN AVE S,FS,FT DENT WAY
80680,AM,I,150,L,2,2,N,INTERURBAN AVE S,FS,FT DENT WAY
80680,AM,I,154,L,5,0,N,INTERURBAN AVE S,FS,FT DENT WAY
80680,AM,I,161,L,1,2,N,INTERURBAN AVE S,FS,FT DENT WAY
80680,MID,I,150,L,10,6,N,INTERURBAN AVE S,FS,FT DENT WAY
80680,PM,I,150,L,11,4,N,INTERURBAN AVE S,FS,FT DENT WAY
80680,XEV,I,150,L,6,2,N,INTERURBAN AVE S,FS,FT DENT WAY
80680,XNT,I,150,L,2,0,N,INTERURBAN AVE S,FS,FT DENT WAY
80680,XNT,I,280,L,0,0,N,INTERURBAN AVE S,FS,FT DENT WAY
80690,AAM,I,150,L,3,0,N,INTERURBAN AVE S,FS,S 149TH ST
80690,AAM,I,154,L,0,0,N,INTERURBAN AVE S,FS,S 149TH ST
80690,AM,I,150,L,6,1,N,INTERURBAN AVE S,FS,S 149TH ST
80690,AM,I,154,L,0,0,N,INTERURBAN AVE S,FS,S 149TH ST
80690,AM,I,161,L,3,0,N,INTERURBAN AVE S,FS,S 149TH ST
80690,MID,I,150,L,9,3,N,INTERURBAN AVE S,FS,S 149TH ST
80690,PM,I,150,L,3,6,N,INTERURBAN AVE S,FS,S 149TH ST
80690,XEV,I,150,L,1,2,N,INTERURBAN AVE S,FS,S 149TH ST
80690,XNT,I,150,L,0,1,N,INTERURBAN AVE S,FS,S 149TH ST
80690,XNT,I,280,L,0,0,N,INTERURBAN AVE S,FS,S 149TH ST
80692,AAM,I,150,L,0,0,N,INTERURBAN AVE S,FS,S 147TH ST
80692,AAM,I,154,L,1,0,N,INTERURBAN AVE S,FS,S 147TH ST
80692,AM,I,150,L,2,0,N,INTERURBAN AVE S,FS,S 147TH ST
80692,AM,I,154,L,0,1,N,INTERURBAN AVE S,FS,S 147TH ST
80692,AM,I,161,L,0,0,N,INTERURBAN AVE S,FS,S 147TH ST
80692,MID,I,150,L,4,1,N,INTERURBAN AVE S,FS,S 147TH ST
80692,PM,I,150,L,1,0,N,INTERURBAN AVE S,FS,S 147TH ST
80692,XEV,I,150,L,0,0,N,INTERURBAN AVE S,FS,S 147TH ST
80692,XNT,I,150,L,0,0,N,INTERURBAN AVE S,FS,S 147TH ST
80692,XNT,I,280,L,0,0,N,INTERURBAN AVE S,FS,S 147TH ST
80700,AAM,I,150,L,5,1,N,INTERURBAN AVE S,NS,58TH AVE S
80700,AAM,I,154,L,0,0,N,INTERURBAN AVE S,NS,58TH AVE S
80700,AM,I,150,L,16,3,N,INTERURBAN AVE S,NS,58TH AVE S
80700,AM,I,154,L,0,0,N,INTERURBAN AVE S,NS,58TH AVE S
80700,AM,I,161,L,4,1,N,INTERURBAN AVE S,NS,58TH AVE S
80700,MID,I,150,L,36,12,N,INTERURBAN AVE S,NS,58TH AVE S
80700,PM,I,150,L,20,9,N,INTERURBAN AVE S,NS,58TH AVE S
80700,XEV,I,150,L,12,7,N,INTERURBAN AVE S,NS,58TH AVE S
80700,XNT,I,150,L,14,2,N,INTERURBAN AVE S,NS,58TH AVE S
80700,XNT,I,280,L,1,0,N,INTERURBAN AVE S,NS,58TH AVE S
80710,AAM,I,150,L,27,1,N,INTERURBAN AVE S,FS,52ND AVE S
80710,AAM,I,154,L,1,0,N,INTERURBAN AVE S,FS,52ND AVE S
80710,AAM,I,193,E,19,0,N,INTERURBAN AVE S,FS,52ND AVE S
80710,AM,I,150,L,112,12,N,INTERURBAN AVE S,FS,52ND AVE S
80710,AM,I,154,L,6,0,N,INTERURBAN AVE S,FS,52ND AVE S
80710,AM,I,161,L,41,5,N,INTERURBAN AVE S,FS,52ND AVE S
80710,AM,I,193,E,104,3,N,INTERURBAN AVE S,FS,52ND AVE S
80710,MID,I,150,L,95,24,N,INTERURBAN AVE S,FS,52ND AVE S
80710,PM,I,150,L,25,15,N,INTERURBAN AVE S,FS,52ND AVE S
80710,PM,O,193,E,6,92,N,INTERURBAN AVE S,FS,52ND AVE S
80710,XEV,I,150,L,11,8,N,INTERURBAN AVE S,FS,52ND AVE S
80710,XEV,O,193,E,0,9,N,INTERURBAN AVE S,FS,52ND AVE S
80710,XNT,I,150,L,7,3,N,INTERURBAN AVE S,FS,52ND AVE S
80710,XNT,I,280,L,4,0,N,INTERURBAN AVE S,FS,52ND AVE S
80720,AAM,O,150,L,1,2,S,INTERURBAN AVE S,NS,52ND AVE S
80720,AM,O,150,L,14,27,S,INTERURBAN AVE S,NS,52ND AVE S
80720,MID,O,150,L,30,70,S,INTERURBAN AVE S,NS,52ND AVE S
80720,MID,O,154,L,0,1,S,INTERURBAN AVE S,NS,52ND AVE S
80720,PM,O,150,L,13,131,S,INTERURBAN AVE S,NS,52ND AVE S
80720,PM,O,154,L,1,7,S,INTERURBAN AVE S,NS,52ND AVE S
80720,PM,O,161,L,5,23,S,INTERURBAN AVE S,NS,52ND AVE S
80720,XEV,O,150,L,7,63,S,INTERURBAN AVE S,NS,52ND AVE S
80720,XNT,O,150,L,4,28,S,INTERURBAN AVE S,NS,52ND AVE S
80730,AAM,O,150,L,0,0,S,INTERURBAN AVE S,NS,58TH AVE S
80730,AM,O,150,L,6,4,S,INTERURBAN AVE S,NS,58TH AVE S
80730,MID,O,150,L,8,46,S,INTERURBAN AVE S,NS,58TH AVE S
80730,MID,O,154,L,0,0,S,INTERURBAN AVE S,NS,58TH AVE S
80730,PM,O,150,L,6,25,S,INTERURBAN AVE S,NS,58TH AVE S
80730,PM,O,154,L,0,0,S,INTERURBAN AVE S,NS,58TH AVE S
80730,PM,O,161,L,1,0,S,INTERURBAN AVE S,NS,58TH AVE S
80730,XEV,O,150,L,3,14,S,INTERURBAN AVE S,NS,58TH AVE S
80730,XNT,O,150,L,2,11,S,INTERURBAN AVE S,NS,58TH AVE S
80740,AAM,O,150,L,0,0,S,INTERURBAN AVE S,FS,S 149TH ST
80740,AM,O,150,L,4,2,S,INTERURBAN AVE S,FS,S 149TH ST
80740,MID,O,150,L,6,5,S,INTERURBAN AVE S,FS,S 149TH ST
80740,PM,O,150,L,2,5,S,INTERURBAN AVE S,FS,S 149TH ST
80740,PM,O,154,L,0,0,S,INTERURBAN AVE S,FS,S 149TH ST
80740,PM,O,161,L,0,1,S,INTERURBAN AVE S,FS,S 149TH ST
80740,XEV,O,150,L,1,6,S,INTERURBAN AVE S,FS,S 149TH ST
80740,XNT,O,150,L,0,4,S,INTERURBAN AVE S,FS,S 149TH ST
80742,AAM,O,150,L,0,0,S,INTERURBAN AVE S,NS,S 147TH ST
80742,AM,O,150,L,0,0,S,INTERURBAN AVE S,NS,S 147TH ST
80742,MID,O,150,L,1,3,S,INTERURBAN AVE S,NS,S 147TH ST
80742,PM,O,150,L,0,1,S,INTERURBAN AVE S,NS,S 147TH ST
80742,PM,O,154,L,0,0,S,INTERURBAN AVE S,NS,S 147TH ST
80742,PM,O,161,L,0,0,S,INTERURBAN AVE S,NS,S 147TH ST
80742,XEV,O,150,L,0,1,S,INTERURBAN AVE S,NS,S 147TH ST
80742,XNT,O,150,L,0,1,S,INTERURBAN AVE S,NS,S 147TH ST
80760,AAM,O,140,L,0,1,E,SW GRADY WAY,NS,LIND AVE SW
80760,AM,O,140,L,0,11,E,SW GRADY WAY,NS,LIND AVE SW
80760,MID,O,140,L,4,30,E,SW GRADY WAY,NS,LIND AVE SW
80760,PM,O,140,L,2,13,E,SW GRADY WAY,NS,LIND AVE SW
80760,XEV,O,140,L,0,3,E,SW GRADY WAY,NS,LIND AVE SW
80760,XNT,O,140,L,0,1,E,SW GRADY WAY,NS,LIND AVE SW
80761,AM,O,110,L,0,0,S,LIND AVE SW,FS,SW GRADY WAY
80761,AM,O,153,L,1,0,S,LIND AVE SW,FS,SW GRADY WAY
80761,MID,O,153,L,0,0,S,LIND AVE SW,FS,SW GRADY WAY
80761,PM,O,110,L,0,0,S,LIND AVE SW,FS,SW GRADY WAY
80761,PM,O,153,L,1,0,S,LIND AVE SW,FS,SW GRADY WAY
80762,AM,O,153,L,0,8,S,LIND AVE SW,FS,SW 16TH ST
80762,MID,O,153,L,1,0,S,LIND AVE SW,FS,SW 16TH ST
80762,PM,O,153,L,3,0,S,LIND AVE SW,FS,SW 16TH ST
80762,PM,O,161,L,3,1,S,LIND AVE SW,FS,SW 16TH ST
80762,XEV,O,161,L,0,0,S,LIND AVE SW,FS,SW 16TH ST
80763,AM,O,153,L,0,16,S,LIND AVE SW,NS,SW 39TH ST
80763,MID,O,153,L,1,0,S,LIND AVE SW,NS,SW 39TH ST
80763,PM,O,153,L,7,1,S,LIND AVE SW,NS,SW 39TH ST
80763,PM,O,161,L,1,1,S,LIND AVE SW,NS,SW 39TH ST
80763,XEV,O,153,L,2,0,S,LIND AVE SW,NS,SW 39TH ST
80763,XEV,O,161,L,1,0,S,LIND AVE SW,NS,SW 39TH ST
80764,AM,O,153,L,0,3,S,LIND AVE SW,FS,SW 41ST ST
80764,MID,O,153,L,1,0,S,LIND AVE SW,FS,SW 41ST ST
80764,PM,O,153,L,3,1,S,LIND AVE SW,FS,SW 41ST ST
80764,PM,O,161,L,2,1,S,LIND AVE SW,FS,SW 41ST ST
80764,XEV,O,153,L,0,0,S,LIND AVE SW,FS,SW 41ST ST
80764,XEV,O,161,L,0,0,S,LIND AVE SW,FS,SW 41ST ST
80765,AAM,I,161,L,0,1,N,LIND AVE SW,FS,SW 39TH ST
80765,AM,I,153,L,2,11,N,LIND AVE SW,FS,SW 39TH ST
80765,AM,I,161,L,0,2,N,LIND AVE SW,FS,SW 39TH ST
80765,PM,I,153,L,12,0,N,LIND AVE SW,FS,SW 39TH ST
80765,XEV,I,153,L,0,0,N,LIND AVE SW,FS,SW 39TH ST
80766,AM,O,153,L,2,9,S,LIND AVE SW,FS,SW 21ST ST
80766,MID,O,153,L,0,0,S,LIND AVE SW,FS,SW 21ST ST
80766,PM,O,153,L,3,0,S,LIND AVE SW,FS,SW 21ST ST
80766,PM,O,161,L,3,0,S,LIND AVE SW,FS,SW 21ST ST
80766,XEV,O,161,L,0,0,S,LIND AVE SW,FS,SW 21ST ST
80767,AAM,I,161,L,0,0,N,LIND AVE SW,FS,SW 21ST ST
80767,AM,I,153,L,0,5,N,LIND AVE SW,FS,SW 21ST ST
80767,AM,I,161,L,0,2,N,LIND AVE SW,FS,SW 21ST ST
80767,PM,I,153,L,9,0,N,LIND AVE SW,FS,SW 21ST ST
80767,XEV,I,153,L,0,0,N,LIND AVE SW,FS,SW 21ST ST
80768,AM,O,110,L,0,5,S,LIND AVE SW,NS,SW 16TH ST
80768,AM,O,153,L,0,0,S,LIND AVE SW,NS,SW 16TH ST
80768,MID,O,110,L,3,0,S,LIND AVE SW,NS,SW 16TH ST
80768,MID,O,153,L,0,0,S,LIND AVE SW,NS,SW 16TH ST
80768,PM,O,110,L,12,0,S,LIND AVE SW,NS,SW 16TH ST
