Route,Part,Express/ Local,Inbound / Outbound,KeyBl,StTime,EndTime,Start of Route,End of Route,Load Factor,Average Load,Riders Per Revenue Hour,Revenue Miles,Revenue Hours,Seats on Bus,Bus Type,Day,Peak or Off Peak,1-Factor Fully Allocated Cost,Redundancy,,,,,,,OBJECTID ,District,Count_Stops,,,,,,,,,
,,,,,,,,,,,,# of Miles a bus is running in service,# of Hours a bus is running in service,,See Fleet Tab,,,,,,,,,,,1,Adams,33,Route #,Redundancy,,,,,,,
4,S,,O,100304,11:30 PM,11:52 PM,3   UNON,25S WALK,0.24,10,41,3.814394,0.37,42,41,SA,O,142.92,9,,,,,,,,,,,,,,,,,,
4,S,,O,100306,12:00 AM,12:21 AM,3   UNON,25S WALK,0.21,9,34,3.814394,0.35,42,41,SA,O,142.92,9,,,,,,,,,,,,,,,,,,
5,,,I,100501, 5:21 AM, 5:55 AM,SHORCC  ,5   WALL,0.41,24,51,9.679924,0.57,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100503, 5:51 AM, 6:25 AM,SHORCC  ,5   WALL,0.48,28,56,9.679924,0.57,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100505, 6:21 AM, 6:56 AM,SHORCC  ,5   WALL,0.47,27,50,9.679924,0.58,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100507, 6:49 AM, 7:24 AM,SHORCC  ,5   WALL,0.4,23,48,9.679924,0.58,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100508, 7:04 AM, 7:39 AM,SHORCC  ,5   WALL,0.48,28,53,9.679924,0.58,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100502, 7:19 AM, 7:54 AM,SHORCC  ,5   WALL,0.33,19,41,9.679924,0.58,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,107106, 7:34 AM, 8:09 AM,SHORCC  ,5   WALL,0.31,18,45,9.679924,0.58,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100504, 7:49 AM, 8:24 AM,SHORCC  ,5   WALL,0.47,27,60,9.679924,0.58,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100509, 8:04 AM, 8:39 AM,SHORCC  ,5   WALL,0.38,22,50,9.679924,0.58,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100506, 8:18 AM, 8:54 AM,SHORCC  ,5   WALL,0.31,18,53,9.679924,0.6,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100511, 8:33 AM, 9:09 AM,SHORCC  ,5   WALL,0.36,21,48,9.679924,0.6,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100501, 8:48 AM, 9:24 AM,SHORCC  ,5   WALL,0.43,25,53,9.679924,0.6,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,107104, 9:02 AM, 9:39 AM,SHORCC  ,5   WALL,0.31,18,45,9.679924,0.62,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100503, 9:17 AM, 9:54 AM,SHORCC  ,5   WALL,0.38,22,60,9.679924,0.62,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100505, 9:32 AM,10:09 AM,SHORCC  ,5   WALL,0.41,24,60,9.679924,0.62,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100510, 9:47 AM,10:24 AM,SHORCC  ,5   WALL,0.45,26,63,9.679924,0.62,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100507,10:01 AM,10:39 AM,SHORCC  ,5   WALL,0.38,22,60,9.679924,0.63,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100508,10:16 AM,10:54 AM,SHORCC  ,5   WALL,0.55,32,73,9.679924,0.63,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100502,10:31 AM,11:09 AM,SHORCC  ,5   WALL,0.5,29,74,9.679924,0.63,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,107106,10:46 AM,11:24 AM,SHORCC  ,5   WALL,,27,73,9.679924,0.63,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100504,11:01 AM,11:39 AM,SHORCC  ,5   WALL,0.55,32,73,9.679924,0.63,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100509,11:14 AM,11:54 AM,SHORCC  ,5   WALL,0.47,27,61,9.679924,0.67,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100506,11:29 AM,12:09 PM,SHORCC  ,5   WALL,0.53,31,63,9.679924,0.67,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100511,11:44 AM,12:24 PM,SHORCC  ,5   WALL,0.69,40,97,9.679924,0.67,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100512,11:59 AM,12:39 PM,SHORCC  ,5   WALL,0.71,41,84,9.679924,0.67,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100501,12:14 PM,12:54 PM,SHORCC  ,5   WALL,0.72,42,96,9.679924,0.67,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,107104,12:29 PM, 1:09 PM,SHORCC  ,5   WALL,0.41,24,193,9.679924,0.67,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100503,12:44 PM, 1:24 PM,SHORCC  ,5   WALL,0.52,30,76,9.679924,0.67,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100505,12:59 PM, 1:39 PM,SHORCC  ,5   WALL,0.57,33,69,9.679924,0.67,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100513, 1:14 PM, 1:54 PM,SHORCC  ,5   WALL,0.64,37,87,9.679924,0.67,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100510, 1:29 PM, 2:09 PM,SHORCC  ,5   WALL,0.14,8,34,9.679924,0.67,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100508, 1:44 PM, 2:24 PM,SHORCC  ,5   WALL,0.47,27,66,9.679924,0.67,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100502, 1:59 PM, 2:39 PM,SHORCC  ,5   WALL,0.74,43,88,9.679924,0.67,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,107106, 2:14 PM, 2:54 PM,SHORCC  ,5   WALL,,33,85,9.679924,0.67,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100504, 2:29 PM, 3:09 PM,SHORCC  ,5   WALL,0.78,45,88,9.679924,0.67,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100509, 2:44 PM, 3:24 PM,SHORCC  ,5   WALL,0.59,34,75,9.679924,0.67,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100506, 2:59 PM, 3:39 PM,SHORCC  ,5   WALL,0.52,30,70,9.679924,0.67,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100511, 3:14 PM, 3:54 PM,SHORCC  ,5   WALL,0.5,29,63,9.679924,0.67,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100512, 3:29 PM, 4:09 PM,SHORCC  ,5   WALL,1.53,89,171,9.679924,0.67,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100501, 3:44 PM, 4:24 PM,SHORCC  ,5   WALL,0.86,50,108,9.679924,0.67,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,107104, 3:59 PM, 4:39 PM,SHORCC  ,5   WALL,,38,86,9.679924,0.67,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100503, 4:14 PM, 4:54 PM,SHORCC  ,5   WALL,0.45,26,70,9.679924,0.67,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100505, 4:29 PM, 5:09 PM,SHORCC  ,5   WALL,0.43,25,54,9.679924,0.67,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100513, 4:44 PM, 5:24 PM,SHORCC  ,5   WALL,0.33,19,52,9.679924,0.67,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100510, 4:59 PM, 5:39 PM,SHORCC  ,5   WALL,0.38,22,43,9.679924,0.67,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100508, 5:16 PM, 5:54 PM,SHORCC  ,5   WALL,0.52,30,77,9.679924,0.63,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100502, 5:32 PM, 6:09 PM,SHORCC  ,5   WALL,0.45,26,60,9.679924,0.62,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,107106, 5:47 PM, 6:24 PM,SHORCC  ,5   WALL,,27,73,9.679924,0.62,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100504, 6:02 PM, 6:39 PM,SHORCC  ,5   WALL,0.41,24,65,9.679924,0.62,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100506, 6:18 PM, 6:54 PM,SHORCC  ,5   WALL,0.31,18,53,9.679924,0.6,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100511, 6:38 PM, 7:14 PM,SHORCC  ,5   WALL,0.52,30,88,9.679924,0.6,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100512, 6:58 PM, 7:34 PM,SHORCC  ,5   WALL,0.52,30,72,9.679924,0.6,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,107104, 7:19 PM, 7:54 PM,SHORCC  ,5   WALL,,17,49,9.679924,0.58,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100503, 7:49 PM, 8:24 PM,SHORCC  ,5   WALL,0.41,24,67,9.679924,0.58,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100510, 8:19 PM, 8:54 PM,SHORCC  ,5   WALL,0.55,32,75,9.679924,0.58,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100502, 8:49 PM, 9:24 PM,SHORCC  ,5   WALL,0.33,19,50,9.679924,0.58,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,107106, 9:21 PM, 9:54 PM,SHORCC  ,5   WALL,,34,117,9.679924,0.55,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100506, 9:51 PM,10:24 PM,SHORCC  ,5   WALL,0.34,20,47,9.679924,0.55,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100511,10:15 PM,10:48 PM,SHORCC  ,5   WALL,0.22,13,27,9.679924,0.55,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,107104,10:45 PM,11:18 PM,SHORCC  ,5   WALL,,10,36,9.679924,0.55,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100503,11:15 PM,11:48 PM,SHORCC  ,5   WALL,0.19,11,31,9.679924,0.55,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100510,11:45 PM,12:18 AM,SHORCC  ,5   WALL,0.14,8,25,9.679924,0.55,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,I,100502,12:15 AM,12:48 AM,SHORCC  ,5   WALL,0.16,9,29,9.679924,0.55,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100502, 6:04 AM, 6:50 AM,4S  RBRM,SHORCC  ,0.21,12,18,11.57557,0.77,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100504, 6:34 AM, 7:20 AM,4S  RBRM,SHORCC  ,0.36,21,20,11.57557,0.77,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100506, 7:04 AM, 7:50 AM,4S  RBRM,SHORCC  ,0.26,15,31,11.57557,0.77,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100501, 7:34 AM, 8:22 AM,4S  RBRM,SHORCC  ,0.33,19,32,11.57557,0.8,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100503, 8:04 AM, 8:55 AM,4S  RBRM,SHORCC  ,0.43,25,41,11.57557,0.85,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100505, 8:19 AM, 9:10 AM,4S  RBRM,SHORCC  ,0.31,18,19,11.57557,0.85,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100510, 8:34 AM, 9:25 AM,4S  RBRM,SHORCC  ,0.21,12,22,11.57557,0.85,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100507, 8:49 AM, 9:40 AM,4S  RBRM,SHORCC  ,0.36,21,34,11.57557,0.85,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100508, 9:04 AM, 9:57 AM,4S  RBRM,SHORCC  ,0.28,16,28,11.57557,0.88,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100502, 9:19 AM,10:13 AM,4S  RBRM,SHORCC  ,0.45,26,27,11.57557,0.9,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,107106, 9:34 AM,10:28 AM,4S  RBRM,SHORCC  ,0.45,26,43,11.57557,0.9,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100504, 9:49 AM,10:43 AM,4S  RBRM,SHORCC  ,0.31,18,22,11.57557,0.9,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100509,10:04 AM,10:58 AM,4S  RBRM,SHORCC  ,0.31,18,31,11.57557,0.9,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100506,10:19 AM,11:14 AM,4S  RBRM,SHORCC  ,0.38,22,37,11.57557,0.92,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100511,10:34 AM,11:29 AM,4S  RBRM,SHORCC  ,0.33,19,37,11.57557,0.92,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100501,10:49 AM,11:45 AM,4S  RBRM,SHORCC  ,0.38,22,34,11.57557,0.93,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,107104,11:04 AM,12:00 PM,4S  RBRM,SHORCC  ,0.26,15,38,11.57557,0.93,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100503,11:19 AM,12:15 PM,4S  RBRM,SHORCC  ,0.43,25,34,11.57557,0.93,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100505,11:34 AM,12:31 PM,4S  RBRM,SHORCC  ,0.38,22,29,11.57557,0.95,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100510,11:49 AM,12:48 PM,4S  RBRM,SHORCC  ,0.52,30,58,11.57557,0.98,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100507,12:04 PM, 1:03 PM,4S  RBRM,SHORCC  ,0.47,27,45,11.57557,0.98,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100508,12:19 PM, 1:18 PM,4S  RBRM,SHORCC  ,0.43,25,43,11.57557,0.98,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100502,12:34 PM, 1:33 PM,4S  RBRM,SHORCC  ,0.38,22,34,11.57557,0.98,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,107106,12:49 PM, 1:48 PM,4S  RBRM,SHORCC  ,,13,29,11.57557,0.98,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100504, 1:04 PM, 2:03 PM,4S  RBRM,SHORCC  ,0.59,34,47,11.57557,0.98,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100509, 1:19 PM, 2:18 PM,4S  RBRM,SHORCC  ,0.38,22,31,11.57557,0.98,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100506, 1:34 PM, 2:33 PM,4S  RBRM,SHORCC  ,0.41,24,38,11.57557,0.98,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100511, 1:49 PM, 2:49 PM,4S  RBRM,SHORCC  ,0.64,37,59,11.57557,1,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100512, 2:04 PM, 3:04 PM,4S  RBRM,SHORCC  ,0.53,31,55,11.57557,1,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100501, 2:19 PM, 3:19 PM,4S  RBRM,SHORCC  ,0.52,30,48,11.57557,1,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,107104, 2:34 PM, 3:34 PM,4S  RBRM,SHORCC  ,,37,52,11.57557,1,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100503, 2:49 PM, 3:48 PM,4S  RBRM,SHORCC  ,0.41,24,38,11.57557,0.98,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100505, 3:04 PM, 4:03 PM,4S  RBRM,SHORCC  ,0.48,28,43,11.57557,0.98,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100513, 3:19 PM, 4:18 PM,4S  RBRM,SHORCC  ,0.41,24,42,11.57557,0.98,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100510, 3:34 PM, 4:33 PM,4S  RBRM,SHORCC  ,0.33,19,36,11.57557,0.98,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100508, 3:49 PM, 4:48 PM,4S  RBRM,SHORCC  ,0.53,31,49,11.57557,0.98,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100502, 4:04 PM, 5:03 PM,4S  RBRM,SHORCC  ,0.38,22,28,11.57557,0.98,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,107106, 4:19 PM, 5:18 PM,4S  RBRM,SHORCC  ,,26,40,11.57557,0.98,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100504, 4:34 PM, 5:33 PM,4S  RBRM,SHORCC  ,0.48,28,34,11.57557,0.98,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100509, 4:49 PM, 5:48 PM,4S  RBRM,SHORCC  ,0.57,33,53,11.57557,0.98,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100506, 5:04 PM, 6:03 PM,4S  RBRM,SHORCC  ,0.41,24,38,11.57557,0.98,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100511, 5:19 PM, 6:16 PM,4S  RBRM,SHORCC  ,0.72,42,75,11.57557,0.95,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100512, 5:34 PM, 6:30 PM,4S  RBRM,SHORCC  ,0.5,29,41,11.57557,0.93,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100501, 5:49 PM, 6:44 PM,4S  RBRM,SHORCC  ,0.72,42,79,11.57557,0.92,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,107104, 6:04 PM, 6:59 PM,4S  RBRM,SHORCC  ,,28,50,11.57557,0.92,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100503, 6:19 PM, 7:13 PM,4S  RBRM,SHORCC  ,0.59,34,59,11.57557,0.9,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100513, 6:49 PM, 7:43 PM,4S  RBRM,SHORCC  ,0.5,29,63,11.57557,0.9,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100510, 7:04 PM, 7:58 PM,4S  RBRM,SHORCC  ,0.19,11,23,11.57557,0.9,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100508, 7:19 PM, 8:13 PM,4S  RBRM,SHORCC  ,0.48,28,51,11.57557,0.9,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100502, 7:34 PM, 8:28 PM,4S  RBRM,SHORCC  ,0.59,34,57,11.57557,0.9,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,107106, 7:49 PM, 8:43 PM,4S  RBRM,SHORCC  ,,27,46,11.57557,0.9,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100506, 8:19 PM, 9:11 PM,4S  RBRM,SHORCC  ,0.81,47,85,11.57557,0.87,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100511, 8:49 PM, 9:39 PM,4S  RBRM,SHORCC  ,0.43,25,50,11.57557,0.83,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,107104, 9:19 PM,10:09 PM,4S  RBRM,SHORCC  ,,31,56,11.57557,0.83,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100503, 9:49 PM,10:39 PM,4S  RBRM,SHORCC  ,0.83,48,77,11.57557,0.83,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100510,10:19 PM,11:07 PM,4S  RBRM,SHORCC  ,0.72,42,76,11.57557,0.8,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100502,10:50 PM,11:36 PM,4S  RBRM,SHORCC  ,0.4,23,37,11.57557,0.77,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,107106,11:20 PM,12:06 AM,4S  RBRM,SHORCC  ,,21,39,11.57557,0.77,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100506,11:50 PM,12:36 AM,4S  RBRM,SHORCC  ,0.34,20,40,11.57557,0.77,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,100511,12:20 AM, 1:06 X,4S  RBRM,SHORCC  ,0.4,23,44,11.57557,0.77,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
5,,,O,107104,12:55 AM, 1:41 X,4S  RBRM,SHORCC  ,,20,28,11.57557,0.77,58,26,SA,O,143.75,2,,,,,,,,,,,,,,,,,,
7,,,I,100701, 5:27 AM, 6:10 AM,WAT FLTR,4   VRGN,,38,80,10.1786,0.72,56,42,SA,O,153.11,,,,,,,,,,,,,,,,,,,
7,,AT,I,100702, 5:49 AM, 6:30 AM,RNHN EB,4   VRGN,0.34,19,41,8.610795,0.68,56,42,SA,O,153.11,,,,,,,,,,,,,,,,,,,
7,,,I,100704, 6:06 AM, 6:52 AM,WAT FLTR,4   VRGN,0.46,26,51,10.1786,0.77,56,42,SA,O,153.11,,,,,,,,,,,,,,,,,,,
7,,AT,I,100705, 6:24 AM, 7:07 AM,RNHN EB,4   VRGN,0.52,29,70,8.610795,0.72,56,42,SA,O,153.11,,,,,,,,,,,,,,,,,,,
7,,,I,100707, 6:36 AM, 7:22 AM,WAT FLTR,4   VRGN,0.73,41,86,10.1786,0.77,56,42,SA,O,153.11,,,,,,,,,,,,,,,,,,,
7,,AT,I,100709, 6:54 AM, 7:37 AM,RNHN EB,4   VRGN,0.46,26,53,8.610795,0.72,56,42,SA,O,153.11,,,,,,,,,,,,,,,,,,,
7,,,I,100711, 7:06 AM, 7:52 AM,WAT FLTR,4   VRGN,,33,78,10.1786,0.77,56,42,SA,O,153.11,,,,,,,,,,,,,,,,,,,
7,,AT,I,100701, 7:24 AM, 8:07 AM,RNHN EB,4   VRGN,,32,77,8.610795,0.72,56,42,SA,O,153.11,,,,,,,,,,,,,,,,,,,
7,,AT,I,100712, 7:39 AM, 8:22 AM,RNHN EB,4   VRGN,0.45,25,56,8.610795,0.72,56,42,SA,O,153.11,,,,,,,,,,,,,,,,,,,
7,,AT,I,100702, 7:54 AM, 8:37 AM,RNHN EB,4   VRGN,0.64,36,75,8.610795,0.72,56,42,SA,O,153.11,,,,,,,,,,,,,,,,,,,
7,,AT,I,100704, 8:09 AM, 8:52 AM,RNHN EB,4   VRGN,0.5,28,66,8.610795,0.72,56,42,SA,O,153.11,,,,,,,,,,,,,,,,,,,
7,,AT,I,100705, 8:21 AM, 9:04 AM,RNHN EB,4   VRGN,0.63,35,89,8.610795,0.72,56,42,SA,O,153.11,,,,,,,,,,,,,,,,,,,
7,,AT,I,100707, 8:33 AM, 9:16 AM,RNHN EB,4   VRGN,0.54,30,80,8.610795,0.72,56,42,SA,O,153.11,,,,,,,,,,,,,,,,,,,
7,,AT,I,100715, 8:45 AM, 9:29 AM,RNHN EB,4   VRGN,0.54,30,91,8.610795,0.73,56,42,SA,O,153.11,,,,,,,,,,,,,,,,,,,
7,,AT,I,100711, 8:57 AM, 9:42 AM,RNHN EB,4   VRGN,,26,59,8.610795,0.75,56,42,SA,O,153.11,,,,,,,,,,,,,,,,,,,
7,,AT,I,100709, 9:09 AM, 9:54 AM,RNHN EB,4   VRGN,0.48,27,83,8.610795,0.75,56,42,SA,O,153.11,,,,,,,,,,,,,,,,,,,
7,,AT,I,100701, 9:20 AM,10:06 AM,RNHN EB,4   VRGN,,37,73,8.610795,0.77,56,42,SA,O,153.11,,,,,,,,,,,,,,,,,,,
7,,AT,I,100702, 9:33 AM,10:19 AM,RNHN EB,4   VRGN,0.75,42,99,8.610795,0.77,56,42,SA,O,153.11,,,,,,,,,,,,,,,,,,,
7,,AT,I,100712, 9:45 AM,10:31 AM,RNHN EB,4   VRGN,0.77,43,104,8.610795,0.77,56,42,SA,O,153.11,,,,,,,,,,,,,,,,,,,
7,,AT,I,100716, 9:57 AM,10:43 AM,RNHN EB,4   VRGN,0.79,46,132,8.610795,0.77,58,26,SA,O,143.75,,,,,,,,,,,,,,,,,,,
7,,AT,I,100704,10:08 AM,10:55 AM,RNHN EB,4   VRGN,0.45,25,60,8.610795,0.78,56,42,SA,O,153.11,,,,,,,,,,,,,,,,,,,
7,,AT,I,100705,10:20 AM,11:07 AM,RNHN EB,4   VRGN,0.64,36,96,8.610795,0.78,56,42,SA,O,153.11,,,,,,,,,,,,,,,,,,,
7,,AT,I,100707,10:32 AM,11:19 AM,RNHN EB,4   VRGN,0.41,23,71,8.610795,0.78,56,42,SA,O,153.11,,,,,,,,,,,,,,,,,,,
7,,AT,I,100717,10:44 AM,11:31 AM,RNHN EB,4   VRGN,0.89,50,121,8.610795,0.78,56,42,SA,O,153.11,,,,,,,,,,,,,,,,,,,
7,,AT,I,100711,10:56 AM,11:43 AM,RNHN EB,4   VRGN,,54,118,8.610795,0.78,56,42,SA,O,153.11,,,,,,,,,,,,,,,,,,,
7,,AT,I,100715,11:08 AM,11:55 AM,RNHN EB,4   VRGN,0.8,45,112,8.610795,0.78,56,42,SA,O,153.11,,,,,,,,,,,,,,,,,,,
7,,AT,I,100709,11:20 AM,12:07 PM,RNHN EB,4   VRGN,0.89,50,120,8.610795,0.78,56,42,SA,O,153.11,,,,,,,,,,,,,,,,,,,
7,,AT,I,100702,11:32 AM,12:19 PM,RNHN EB,4   VRGN,0.46,26,68,8.610795,0.78,56,42,SA,O,153.11,,,,,,,,,,,,,,,,,,,
